valid set
+-------------+-------+--------+-------+-------------+----------+--------------+
|             |   pos |    neg |   amb |        pos% |     neg% |         amb% |
task 122 ENCSR000DLB -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      234046   118   234164
True          263   474      737
__all__    234309   592   234901

Accuracy Score : 0.9983780401105147
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    234164
        1.0       0.80      0.64      0.71       737

avg / total       1.00      1.00      1.00    234901


task 123 ENCSR000DMV -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      241933   297   242230
True          475   484      959
__all__    242408   781   243189

Accuracy Score : 0.9968255143119138
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    242230
        1.0       0.62      0.50      0.56       959

avg / total       1.00      1.00      1.00    243189


task 124 ENCSR000DPY -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      235402   167   235569
True          296   488      784
__all__    235698   655   236353

Accuracy Score : 0.9980410656941101
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    235569
        1.0       0.75      0.62      0.68       784

avg / total       1.00      1.00      1.00    236353


task 125 ENCSR000DRR -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      236047   167   236214
True          228   511      739
__all__    236275   678   236953

Accuracy Score : 0.9983330027473802
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    236214
        1.0       0.75      0.69      0.72       739

avg / total       1.00      1.00      1.00    236953


task 126 ENCSR359LOD -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      224006   717   224723
True          575  1321     1896
__all__    224581  2038   226619

Accuracy Score : 0.9942988010714018
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    224723
        1.0       0.65      0.70      0.67      1896

avg / total       0.99      0.99      0.99    226619


task 127 ENCSR000ATN -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      227557   206   227763
True          415   619     1034
__all__    227972   825   228797

Accuracy Score : 0.9972858035725993
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    227763
        1.0       0.75      0.60      0.67      1034

avg / total       1.00      1.00      1.00    228797


task 128 ENCSR000DND -------
Confusion matrix:
Predicted   False  True  __all__
Actual                          
False      241093    92   241185
True          148   358      506
__all__    241241   450   241691

Accuracy Score : 0.9990069965369004
Report : 
             precision    recall  f1-score   support

        0.0       1.00      1.00      1.00    241185
        1.0       0.80      0.71      0.75       506

avg / total       1.00      1.00      1.00    241691

